 LODT FnTySig FnContract  LoAA   LoEC  LoLC   LOP  Spec  LOPC2R   LOC0R  File
|   50 |   129 |     132 |      297 |   237 |  1,256 |     0 |   105 |   250 |     795 |  1,611 |    0.493 |
|   51 |    42 |     190 |      459 |   153 |  1,345 |    73 |   202 |   175 |     844 |  1,795 |    0.470 |
|   52 |    69 |     247 |    1,043 |   465 |  2,886 |   189 | 1,843 |   356 |   1,824 |  5,274 |    0.346 |
|   53 |    35 |     192 |      473 |    72 |    656 |     0 |   203 |    14 |     772 |    873 |    0.884 |
|   54 |    20 |     164 |      467 |    50 |  1,113 |   144 |   243 |    77 |     701 |  1,577 |    0.445 |
|   55 |     8 |     274 |      612 |    47 |  1,294 |   418 | 1,079 |   183 |     941 |  2,974 |    0.316 |
|   56 |    44 |     151 |      362 |   193 |  1,501 |     0 |    38 |   213 |     750 |  1,752 |    0.428 |
|   57 |    13 |      17 |       44 |    22 |    297 |    16 |    36 |    18 |      96 |    367 |    0.262 |
|   58 |     8 |      24 |       68 |    16 |    322 |     0 |     2 |     0 |     116 |    324 |    0.358 |
|   59 |     0 |      74 |      263 |    46 |    949 |     0 |    68 |     0 |     383 |  1,017 |    0.377 |
|   61 |     4 |      62 |       50 |    38 |    359 |     0 |     0 |    12 |     154 |    371 |    0.415 |
|   62 |     4 |     158 |      266 |    41 |    985 |     0 |   349 |    46 |     469 |  1,380 |    0.340 |
|   63 |     2 |      36 |       50 |    34 |    176 |     0 |     0 |     6 |     122 |    182 |    0.670 |
|   64 |     3 |      65 |       74 |    32 |    358 |     0 |     0 |     9 |     174 |    367 |    0.474 |
|   65 |    20 |     250 |      580 |    16 |    566 |   437 |   985 |   189 |     866 |  2,177 |    0.398 |
|   66 |     4 |     125 |      136 |    43 |    875 |     0 |    20 |    25 |     308 |    920 |    0.335 |
| arithmetic |     0 |       6 |        9 |     0 |      0 |    26 |     0 |     0 |      15 |     26 |    0.577 |
|  src |    24 |      31 |       34 |     0 |     31 |    11 |     0 |    38 |      89 |     80 |    1.113 |
| vstdplus |    47 |     335 |      569 |     0 |    659 | 1,209 |    27 |   362 |     951 |  2,257 |    0.421 |
|  Tot | 1,960 |   6,972 |   20,298 | 7,605 | 56,549 | 6,009 | 25,627 | 7,723 |  47,828 | 95,908 |    0.499 |
