    Spec/   Proof/    Exec/    Rust File
| 168 | Chap65     | UnionFindStEph                 | lemma_union_merge_wf                | proof |     73 |
| 169 | Chap18     | ArraySeqMtEph                  | map_dc                              |  exec |     72 |
| 170 | Chap27     | ReduceContractStEph            | lemma_contraction_even              | proof |     72 |
| 171 | Chap65     | PrimStEph                      | prim_mst                            |  exec |     72 |
| 172 | Chap42     | TableMtEph                     | delete                              |  exec |     71 |
| 173 | Chap43     | OrderedTableStEph              | difference                          |  exec |     71 |
| 174 | Chap39     | BSTTreapStEph                  | insert_link                         |  exec |     70 |
| 175 | Chap45     | UnsortedListPQ                 | delete_min                          |  exec |     70 |
| 176 | Chap53     | PQMinStEph                     | pq_min_multi                        |  exec |     70 |
| 177 | Chap40     | BSTSizeStEph                   | rotate_left                         |  exec |     69 |
| 178 | Chap40     | BSTSizeStEph                   | rotate_right                        |  exec |     69 |
| 179 | Chap42     | TableStPer                     | collect_by_key                      |  exec |     69 |
| 180 | Chap42     | TableMtEph                     | restrict                            |  exec |     68 |
| 181 | Chap42     | TableStPer                     | restrict                            |  exec |     68 |
| 182 | Chap42     | TableStPer                     | subtract                            |  exec |     68 |
| 183 | Chap43     | OrderedTableStEph              | split_key_iter                      |  exec |     68 |
| 184 | Chap47     | QuadProbFlatHashTableStEph     | lookup                              |  exec |     68 |
| 185 | Chap42     | TableStEph                     | delete                              |  exec |     67 |
| 186 | Chap43     | OrderedTableStEph              | restrict                            |  exec |     67 |
| 187 | Chap43     | OrderedTableStEph              | subtract                            |  exec |     67 |
| 188 | Chap45     | BinaryHeapPQ                   | extract_all_sorted                  |  exec |     67 |
| 189 | other      | multiset                       | lemma_flatten_01_multiset_eq_filter | proof |     67 |
| 190 | Chap26     | ETSPStEph                      | etsp_inner                          |  exec |     66 |
| 191 | Chap39     | BSTTreapMtEph                  | insert_link                         |  exec |     66 |
| 192 | Chap42     | TableMtEph                     | subtract                            |  exec |     66 |
| 193 | Chap42     | TableStEph                     | restrict                            |  exec |     66 |
| 194 | Chap42     | TableStEph                     | subtract                            |  exec |     66 |
| 195 | Chap65     | UnionFindStEph                 | lemma_rank_lt_elements              | proof |     65 |
| 196 | Chap21     | Problem21_3                    | points3d_loops                      |  exec |     64 |
| 197 | Chap40     | BSTKeyValueStEph               | rotate_right                        |  exec |     64 |
| 198 | Chap47     | LinProbFlatHashTableStEph      | resize                              |  exec |     64 |
| 199 | Chap62     | StarPartitionMtEph             | build_th_edges_mt                   |  exec |     64 |
| 200 | Chap27     | ReduceContractMtEph            | lemma_contraction_even              | proof |     63 |
| 201 | Chap27     | ScanContractMtEph              | lemma_contraction_even              | proof |     63 |
| 202 | Chap27     | ScanContractStEph              | lemma_contraction_even              | proof |     63 |
| 203 | Chap47     | VecChainedHashTableStEph       | delete                              |  exec |     62 |
| 204 | Chap47     | LinProbFlatHashTableStEph      | lookup                              |  exec |     61 |
| 205 | Chap55     | TopoSortStPer                  | topo_sort                           |  exec |     61 |
| 206 | Chap28     | MaxContigSubSumDivConOptStEph  | max_contig_sub_sum_aux              |  exec |     60 |
| 207 | Chap39     | BSTTreapStEph                  | param_find                          |  exec |     60 |
| 208 | Chap47     | DoubleHashFlatHashTableStEph   | resize                              |  exec |     60 |
| 209 | Chap39     | BSTTreapStEph                  | join_with_priority_st               |  exec |     59 |
| 210 | Chap41     | AVLTreeSetMtEph                | from_vec_dc                         |  exec |     59 |
| 211 | Chap42     | TableStEph                     | tabulate                            |  exec |     59 |
| 212 | Chap45     | LeftistHeapPQ                  | lemma_heap_root_is_min              | proof |     59 |
| 213 | Chap47     | LinkedListChainedHashTableStEph | delete                              |  exec |     59 |
| 214 | Chap55     | CycleDetectStEph               | has_cycle                           |  exec |     59 |
| 215 | Chap28     | MaxContigSubSumReducedMcsseStEph | max_contig_sub_sum_reduced_mcsse    |  exec |     58 |
| 216 | Chap37     | BSTAVLMtEph                    | insert_node                         |  exec |     58 |
| 217 | Chap42     | TableMtEph                     | map_table_dc                        |  exec |     58 |
| 218 | Chap43     | OrderedTableStEph              | get_key_range_iter                  |  exec |     58 |
| 219 | Chap65     | UnionFindStEph                 | lemma_establish_union_pre           | proof |     58 |
| 220 | Chap26     | ScanDCMtPer                    | prefix_sums_dc_inner                |  exec |     57 |
| 221 | Chap37     | BSTRBMtEph                     | rotate_left                         |  exec |     57 |
| 222 | Chap37     | BSTRBStEph                     | rotate_left                         |  exec |     57 |
| 223 | Chap43     | OrderedSetStPer                | split_rank_iter                     |  exec |     57 |
| 224 | Chap47     | QuadProbFlatHashTableStEph     | resize                              |  exec |     57 |
| 225 | Chap37     | BSTAVLMtEph                    | rotate_right                        |  exec |     56 |
| 226 | Chap37     | BSTRBMtEph                     | rotate_right                        |  exec |     56 |
| 227 | Chap41     | AVLTreeSetMtPer                | from_vec_dc_per                     |  exec |     56 |
| 228 | Chap45     | UnsortedListPQ                 | extract_all_sorted                  |  exec |     56 |
| 229 | Chap52     | AdjTableGraphStEph             | insert_vertex                       |  exec |     56 |
| 230 | Chap52     | AdjTableGraphStPer             | delete_edge                         |  exec |     56 |
| 231 | Chap62     | StarContractionMtEph           | route_edges_parallel                |  exec |     56 |
| 232 | Chap65     | UnionFindStEph                 | union_merge_exec                    |  exec |     56 |
| 233 | Chap05     | SetMtEph                       | cartesian_product                   |  exec |     55 |
| 234 | Chap43     | OrderedTableStEph              | insert                              |  exec |     55 |
| 235 | Chap43     | OrderedTableStPer              | difference                          |  exec |     55 |
| 236 | Chap26     | ETSPMtEph                      | etsp_parallel_inner                 |  exec |     54 |
| 237 | Chap36     | QuickSortMtEphSlice            | partition_three_dc                  |  exec |     54 |
| 238 | Chap37     | BSTAVLMtEph                    | rotate_left                         |  exec |     54 |
| 239 | Chap38     | BSTParaMtEph                   | join_pair_inner                     |  exec |     54 |
| 240 | Chap42     | TableMtEph                     | tabulate_table_dc                   |  exec |     54 |
| 241 | Chap43     | OrderedTableStPer              | restrict                            |  exec |     54 |
| 242 | Chap43     | OrderedTableStPer              | subtract                            |  exec |     54 |
| 243 | Chap55     | SCCStEph                       | dfs_reach                           |  exec |     54 |
| 244 | Chap55     | TopoSortStEph                  | dfs_finish_order_cycle_detect       |  exec |     54 |
| 245 | Chap17     | MathSeq                        | range                               |  exec |     53 |
| 246 | Chap26     | ScanDCStPer                    | scan_dc                             |  exec |     53 |
| 247 | Chap38     | BSTParaStEph                   | filter_inner                        |  exec |     53 |
| 248 | Chap35     | OrderStatSelectMtEph           | partition_three_dc                  |  exec |     52 |
| 249 | Chap35     | OrderStatSelectMtPer           | partition_three_dc                  |  exec |     52 |
| 250 | Chap42     | TableMtEph                     | tabulate                            |  exec |     52 |
| 251 | Chap41     | ArraySetEnumMtEph              | filter                              |  exec |     51 |
| 252 | Chap42     | TableMtEph                     | lemma_entries_to_map_skip_prefix    | proof |     51 |
| 253 | Chap42     | TableStPer                     | tabulate                            |  exec |     51 |
| 254 | Chap43     | OrderedTableStEph              | lemma_key_unique_disjoint_union     | proof |     51 |
| 255 | Chap47     | ParaHashTableStEph             | lemma_table_to_map_update_insert    | proof |     51 |
| 256 | Chap52     | AdjTableGraphStPer             | vertices                            |  exec |     51 |
| 257 | Chap53     | PQMinStPer                     | pq_min_multi                        |  exec |     51 |
| 258 | Chap06     | LabDirGraphMtEph               | n_plus_par                          |  exec |     50 |
| 259 | Chap06     | LabDirGraphMtEph               | n_minus_par                         |  exec |     50 |
| 260 | Chap37     | BSTRBStEph                     | rotate_right                        |  exec |     50 |
| 261 | Chap39     | BSTTreapMtEph                  | rotate_left                         |  exec |     50 |
| 262 | Chap39     | BSTTreapMtEph                  | rotate_right                        |  exec |     50 |
| 263 | Chap47     | LinkedListChainedHashTableStEph | resize                              |  exec |     50 |

263 functions over 50 proof lines
