    Spec/   Proof/    Exec/    Rust File
|  17 | Chap39     | BSTTreapMtEph                  |     724 |     150 |     401 |     173 |     487 |   1.49 |
|  18 | Chap40     | BSTKeyValueStEph               |     709 |     145 |     400 |     164 |     516 |   1.37 |
|  19 | Chap45     | SortedListPQ                   |     703 |      16 |     615 |      72 |     367 |   1.92 |
|  20 | Chap40     | BSTReducedStEph                |     691 |     129 |     470 |      92 |     613 |   1.13 |
|  21 | Chap18     | ArraySeqMtEph                  |     690 |      53 |     609 |      28 |     816 |   0.85 |
|  22 | Chap65     | UnionFindNoPCStEph             |     685 |      57 |     422 |     206 |      85 |   8.06 |
|  23 | Chap47     | QuadProbFlatHashTableStEph     |     674 |      41 |     345 |     288 |     328 |   2.05 |
|  24 | Chap52     | AdjTableGraphMtPer             |     657 |      24 |     633 |       0 |     243 |   2.70 |
|  25 | Chap18     | ArraySeqMtPer                  |     652 |      44 |     568 |      40 |     887 |   0.74 |
|  26 | Chap40     | BSTSizeStEph                   |     652 |     123 |     435 |      94 |     593 |   1.10 |
|  27 | Chap18     | ArraySeq                       |     646 |      89 |     425 |     132 |     631 |   1.02 |
|  28 | Chap55     | CycleDetectStEph               |     642 |      22 |     456 |     164 |     216 |   2.97 |
|  29 | Chap19     | ArraySeqMtEph                  |     613 |      44 |     512 |      57 |     719 |   0.85 |
|  30 | Chap43     | OrderedSetStPer                |     605 |      40 |     536 |      29 |     284 |   2.13 |
|  31 | Chap19     | ArraySeqMtEphSlice             |     592 |      75 |     407 |     110 |     798 |   0.74 |
|  32 | Chap62     | StarPartitionMtEph             |     592 |      21 |     571 |       0 |     989 |   0.60 |
|  33 | Chap18     | ArraySeqMtEphSlice             |     590 |      75 |     405 |     110 |     788 |   0.75 |
|  34 | Chap55     | TopoSortStEph                  |     583 |      70 |     365 |     148 |     283 |   2.06 |
|  35 | Chap52     | AdjTableGraphStPer             |     553 |      26 |     502 |      25 |     235 |   2.35 |
|  36 | Chap37     | BSTAVLStEph                    |     541 |      64 |     477 |       0 |     323 |   1.67 |
|  37 | Chap41     | ArraySetStEph                  |     537 |      46 |     379 |     112 |     438 |   1.23 |
|  38 | Chap55     | TopoSortStPer                  |     531 |      70 |     344 |     117 |     292 |   1.82 |
|  39 | Chap42     | TableSpecsAndLemmas            |     525 |      12 |       0 |     513 |       0 |      - |
|  40 | Chap43     | OrderedSetStEph                |     518 |      38 |     451 |      29 |     299 |   1.73 |
|  41 | Chap55     | CycleDetectStPer               |     508 |      24 |     325 |     159 |     176 |   2.89 |
|  42 | Chap52     | AdjTableGraphStEph             |     504 |      26 |     478 |       0 |     219 |   2.30 |
|  43 | Chap37     | AVLTreeSeq                     |     493 |     120 |     335 |      38 |     534 |   0.92 |
|  44 | Chap45     | LeftistHeapPQ                  |     493 |      89 |     323 |      81 |     466 |   1.06 |
|  45 | Chap36     | QuickSortMtEphSlice            |     481 |      17 |     343 |     121 |     421 |   1.14 |
|  46 | Chap37     | AVLTreeSeqStEph                |     467 |     107 |     314 |      46 |     540 |   0.86 |
|  47 | Chap37     | BSTAVLMtEph                    |     461 |      67 |     394 |       0 |     373 |   1.24 |
|  48 | Chap06     | DirGraphMtEph                  |     436 |     105 |     331 |       0 |     352 |   1.24 |
|  49 | Chap45     | UnsortedListPQ                 |     435 |      16 |     418 |       1 |     249 |   1.75 |
|  50 | Chap41     | ArraySetEnumMtEph              |     434 |      23 |     351 |      60 |     343 |   1.27 |
|  51 | Chap47     | LinProbFlatHashTableStEph      |     409 |      33 |     376 |       0 |     312 |   1.31 |
|  52 | Chap37     | AVLTreeSeqStPer                |     408 |      98 |     262 |      48 |     365 |   1.12 |
|  53 | Chap41     | AVLTreeSetStEph                |     407 |      56 |     283 |      68 |     218 |   1.87 |
|  54 | Chap43     | AugOrderedTableStPer           |     384 |       9 |     370 |       5 |     401 |   0.96 |
|  55 | Chap19     | ArraySeqStPer                  |     379 |      46 |     296 |      37 |     447 |   0.85 |
|  56 | Chap47     | DoubleHashFlatHashTableStEph   |     379 |      35 |     341 |       3 |     362 |   1.05 |
|  57 | Chap19     | ArraySeqStEph                  |     378 |      46 |     295 |      37 |     439 |   0.86 |
|  58 | Chap26     | MergeSortMtPer                 |     373 |      16 |     270 |      87 |     256 |   1.46 |
|  59 | Chap65     | UnionFindArrayStEph            |     372 |      54 |     126 |     192 |      55 |   6.76 |
|  60 | Chap47     | StructChainedHashTable         |     371 |      30 |     340 |       1 |     372 |   1.00 |
|  61 | Chap37     | BSTPlainStEph                  |     352 |      59 |     293 |       0 |     259 |   1.36 |
|  62 | Chap37     | BSTBBAlphaStEph                |     348 |      49 |     299 |       0 |     258 |   1.35 |
|  63 | Chap54     | BFSMtEph                       |     347 |      16 |     188 |     143 |     483 |   0.72 |
|  64 | Chap54     | BFSMtPer                       |     347 |      16 |     188 |     143 |     488 |   0.71 |
|  65 | Chap41     | AVLTreeSetStPer                |     338 |      55 |     224 |      59 |     187 |   1.81 |
|  66 | Chap37     | AVLTreeSeqMtPer                |     336 |      91 |     219 |      26 |     345 |   0.97 |
|  67 | Chap43     | AugOrderedTableStEph           |     336 |       7 |     324 |       5 |     366 |   0.92 |
|  68 | Chap06     | LabDirGraphMtEph               |     335 |      81 |     254 |       0 |     289 |   1.16 |
|  69 | Chap37     | BSTBBAlphaMtEph                |     334 |      52 |     282 |       0 |     335 |   1.00 |
|  70 | Chap06     | LabUnDirGraphMtEph             |     329 |      77 |     252 |       0 |     280 |   1.18 |
|  71 | Chap55     | DFSStEph                       |     329 |       0 |     190 |     139 |     179 |   1.84 |
|  72 | Chap23     | BalBinTreeStEph                |     326 |     151 |     111 |      64 |     169 |   1.93 |
|  73 | Chap05     | SetMtEph                       |     323 |      69 |     244 |      10 |     541 |   0.60 |
|  74 | Chap37     | BSTPlainMtEph                  |     323 |      52 |     271 |       0 |     332 |   0.97 |
|  75 | vstdplus   | total_order                    |     322 |      46 |      24 |     252 |     151 |   2.13 |
|  76 | Chap18     | ArraySeqStEph                  |     320 |      44 |     272 |       4 |     462 |   0.69 |
|  77 | Chap18     | ArraySeqStPer                  |     317 |      46 |     267 |       4 |     453 |   0.70 |
|  78 | Chap35     | OrderStatSelectMtEph           |     314 |      12 |     242 |      60 |     217 |   1.45 |
|  79 | Chap35     | OrderStatSelectMtPer           |     312 |      12 |     240 |      60 |     217 |   1.44 |
|  80 | Chap37     | BSTSpecsAndLemmas              |     310 |       0 |       0 |     310 |       0 |      - |
|  81 | Chap43     | OrderedTableMtPer              |     305 |      50 |     255 |       0 |     301 |   1.01 |
|  82 | Chap43     | OrderedTableMtEph              |     304 |      49 |     255 |       0 |     378 |   0.80 |
|  83 | Chap52     | AdjTableGraphSpecsAndLemmas    |     303 |      21 |       0 |     282 |       0 |      - |
|  84 | Chap47     | ParaHashTableStEph             |     297 |      48 |      82 |     167 |      62 |   4.79 |
|  85 | Chap36     | QuickSortStEph                 |     286 |      14 |     159 |     113 |     335 |   0.85 |
|  86 | Chap36     | QuickSortMtEph                 |     282 |      14 |     161 |     107 |     383 |   0.74 |
|  87 | Chap55     | DFSStPer                       |     281 |       0 |     141 |     140 |     159 |   1.77 |
|  88 | Chap23     | PrimTreeSeqStPer               |     272 |      55 |     217 |       0 |     404 |   0.67 |
|  89 | Chap37     | BSTRBStEph                     |     271 |      34 |     237 |       0 |     251 |   1.08 |
|  90 | Chap18     | LinkedListStEph                |     270 |      40 |     226 |       4 |     380 |   0.71 |
|  91 | Chap43     | OrderedSpecsAndLemmas          |     269 |      18 |       0 |     251 |       0 |      - |
|  92 | Chap06     | UnDirGraphMtEph                |     266 |      80 |     186 |       0 |     221 |   1.20 |
|  93 | Chap28     | MaxContigSubSumDivConOptStEph  |     266 |       8 |      72 |     186 |      54 |   4.93 |
|  94 | Chap18     | LinkedListStPer                |     265 |      40 |     221 |       4 |     371 |   0.71 |
|  95 | Chap26     | ETSPMtEph                      |     262 |      41 |      84 |     137 |     308 |   0.85 |
|  96 | Chap05     | SetStEph                       |     261 |      57 |     194 |      10 |     408 |   0.64 |
|  97 | Chap26     | ETSPStEph                      |     254 |      33 |      83 |     138 |     176 |   1.44 |
|  98 | Chap53     | PQMinStEph                     |     254 |       7 |     247 |       0 |     283 |   0.90 |
|  99 | Chap06     | DirGraphStEph                  |     251 |      56 |     195 |       0 |     236 |   1.06 |
| 100 | Chap52     | AdjSeqGraphStEph               |     251 |      25 |     226 |       0 |     250 |   1.00 |
| 101 | Chap05     | MappingStEph                   |     248 |      78 |     170 |       0 |     149 |   1.66 |
| 102 | Chap52     | AdjMatrixGraphMtPer            |     232 |      26 |     206 |       0 |     292 |   0.79 |
| 103 | Chap52     | AdjMatrixGraphStPer            |     227 |      28 |     199 |       0 |     287 |   0.79 |
| 104 | Chap44     | DocumentIndex                  |     222 |      15 |     207 |       0 |     229 |   0.97 |
| 105 | Chap52     | AdjMatrixGraphMtEph            |     221 |      22 |     199 |       0 |     289 |   0.76 |
| 106 | Chap52     | AdjMatrixGraphStEph            |     220 |      22 |     198 |       0 |     283 |   0.78 |
| 107 | Chap41     | AVLTreeSetMtEph                |     219 |      37 |     182 |       0 |     212 |   1.03 |
| 108 | Chap43     | AugOrderedTableMtEph           |     218 |       7 |     206 |       5 |     418 |   0.52 |
| 109 | Chap52     | AdjSeqGraphMtEph               |     214 |      25 |     189 |       0 |     238 |   0.90 |
| 110 | Chap43     | OrderedSetMtEph                |     212 |      49 |     163 |       0 |     324 |   0.65 |
| 111 | Chap17     | MathSeq                        |     209 |      59 |     150 |       0 |     236 |   0.89 |
| 112 | Chap52     | AdjSeqGraphStPer               |     208 |      27 |     181 |       0 |     307 |   0.68 |
| 113 | Chap41     | AVLTreeSetMtPer                |     207 |      40 |     167 |       0 |     250 |   0.83 |
| 114 | Chap52     | AdjSeqGraphMtPer               |     204 |      25 |     179 |       0 |     304 |   0.67 |
| 115 | Chap35     | OrderStatSelectStEph           |     203 |       6 |     165 |      32 |     109 |   1.86 |
| 116 | Chap47     | VecChainedHashTableStEph       |     202 |       3 |     198 |       1 |     367 |   0.55 |
| 117 | Chap53     | PQMinStPer                     |     202 |       7 |     195 |       0 |     250 |   0.81 |
| 118 | Chap47     | LinkedListChainedHashTableStEph |     201 |       3 |     197 |       1 |     371 |   0.54 |
| 119 | Chap28     | MCSSSpec                       |     197 |      75 |       0 |     122 |       0 |      - |
| 120 | Chap39     | BSTSetTreapMtEph               |     194 |      37 |     157 |       0 |     145 |   1.34 |
| 121 | Chap35     | OrderStatSelectStPer           |     193 |       6 |     155 |      32 |     110 |   1.75 |
| 122 | Chap45     | BalancedTreePQ                 |     188 |       7 |     180 |       1 |     447 |   0.42 |
| 123 | Chap28     | MaxContigSubSumDivConStEph     |     187 |       8 |      97 |      82 |     126 |   1.48 |
| 124 | Chap06     | UnDirGraphStEph                |     183 |      54 |     129 |       0 |     121 |   1.51 |
| 125 | Chap54     | BFSStEph                       |     180 |      16 |      91 |      73 |     206 |   0.87 |
| 126 | Chap52     | EdgeSetGraphStEph              |     179 |      21 |     148 |      10 |     143 |   1.25 |
| 127 | Chap06     | LabUnDirGraphStEph             |     178 |      53 |     125 |       0 |     181 |   0.98 |
| 128 | Chap39     | BSTTreapSpecsAndLemmas         |     178 |       3 |       0 |     175 |       0 |      - |
| 129 | Chap06     | LabDirGraphStEph               |     174 |      55 |     119 |       0 |     217 |   0.80 |
| 130 | Chap55     | SCCStPer                       |     171 |       0 |     171 |       0 |     486 |   0.35 |
| 131 | vstdplus   | multiset                       |     169 |       8 |       0 |     161 |       0 |      - |
| 132 | vstdplus   | seq                            |     169 |      27 |      19 |     123 |      24 |   7.04 |
| 133 | Chap54     | BFSStPer                       |     168 |      16 |      79 |      73 |     203 |   0.83 |
| 134 | Chap52     | EdgeSetGraphStPer              |     164 |      23 |     131 |      10 |     141 |   1.16 |
| 135 | Chap55     | SCCStEph                       |     163 |       0 |     163 |       0 |     422 |   0.39 |
| 136 | Chap21     | Exercise21_8                   |     160 |       8 |      81 |      71 |      41 |   3.90 |
| 137 | vstdplus   | partial_order                  |     159 |      42 |      12 |     105 |     117 |   1.36 |
| 138 | Chap52     | EdgeSetGraphMtEph              |     155 |      21 |     124 |      10 |     132 |   1.17 |
| 139 | Chap27     | ContractSpecsAndLemmas         |     152 |       0 |       0 |     152 |       0 |      - |
| 140 | Chap50     | MatrixChainMtEph               |     152 |      59 |      93 |       0 |     264 |   0.58 |
| 141 | Chap52     | EdgeSetGraphMtPer              |     152 |      21 |     121 |      10 |     137 |   1.11 |
| 142 | Chap62     | StarContractionMtEph           |     151 |      13 |     138 |       0 |     169 |   0.89 |
| 143 | Chap65     | PrimStEph                      |     150 |      20 |      85 |      45 |     206 |   0.73 |
| 144 | Chap26     | DivConReduceMtPer              |     146 |      15 |      65 |      66 |      73 |   2.00 |
| 145 | Chap65     | KruskalStEph                   |     146 |       3 |     109 |      34 |     212 |   0.69 |
| 146 | Chap55     | DFSSpecsAndLemmas              |     143 |       5 |       0 |     138 |       0 |      - |
| 147 | Chap51     | BottomUpDPStEph                |     142 |      20 |     109 |      13 |     248 |   0.57 |
| 148 | vstdplus   | float                          |     142 |      22 |      86 |      34 |      87 |   1.63 |
| 149 | standards  | multi_struct_standard          |     140 |     118 |      22 |       0 |      20 |   7.00 |
| 150 | vstdplus   | feq                            |     138 |      54 |       8 |      76 |       5 |  27.60 |
| 151 | Chap51     | TopDownDPMtEph                 |     137 |      16 |     117 |       4 |     220 |   0.62 |
| 152 | standards  | wrapping_iterators_standard    |     136 |      84 |      52 |       0 |      43 |   3.16 |
| 153 | Chap50     | MatrixChainStEph               |     135 |      54 |      81 |       0 |     144 |   0.94 |
| 154 | Chap05     | RelationStEph                  |     132 |      50 |      82 |       0 |      84 |   1.57 |
| 155 | standards  | table_of_contents_standard     |     132 |      70 |      52 |      10 |      67 |   1.97 |
| 156 | Chap51     | BottomUpDPMtEph                |     131 |      20 |      98 |      13 |     241 |   0.54 |
| 157 | Chap06     | WeightedDirGraphStEphI128      |     128 |       1 |     127 |       0 |     246 |   0.52 |
| 158 | Chap06     | WeightedDirGraphStEphU128      |     127 |       1 |     126 |       0 |     241 |   0.53 |
| 159 | Chap06     | WeightedDirGraphStEphU16       |     127 |       1 |     126 |       0 |     241 |   0.53 |
| 160 | Chap06     | WeightedDirGraphStEphU32       |     127 |       1 |     126 |       0 |     241 |   0.53 |
| 161 | Chap06     | WeightedDirGraphStEphU64       |     127 |       1 |     126 |       0 |     241 |   0.53 |
| 162 | Chap06     | WeightedDirGraphStEphU8        |     127 |       1 |     126 |       0 |     241 |   0.53 |
| 163 | Chap06     | WeightedDirGraphStEphUsize     |     127 |       1 |     126 |       0 |     241 |   0.53 |
| 164 | Chap06     | WeightedDirGraphStEphI16       |     126 |       1 |     125 |       0 |     241 |   0.52 |
| 165 | Chap06     | WeightedDirGraphStEphI32       |     126 |       1 |     125 |       0 |     241 |   0.52 |
| 166 | Chap06     | WeightedDirGraphStEphI64       |     126 |       1 |     125 |       0 |     241 |   0.52 |
| 167 | Chap06     | WeightedDirGraphStEphI8        |     126 |       1 |     125 |       0 |     241 |   0.52 |
| 168 | Chap06     | WeightedDirGraphStEphIsize     |     126 |       1 |     125 |       0 |     241 |   0.52 |
| 169 | Chap50     | MatrixChainMtPer               |     124 |      55 |      69 |       0 |     189 |   0.66 |
| 170 | Chap51     | TopDownDPStEph                 |     123 |      19 |      98 |       6 |     133 |   0.92 |
| 171 | Chap51     | BottomUpDPStPer                |     122 |      20 |      89 |      13 |     240 |   0.51 |
| 172 | Chap66     | BoruvkaMtEph                   |     122 |      12 |     110 |       0 |     812 |   0.15 |
| 173 | Chap50     | MatrixChainStPer               |     120 |      54 |      66 |       0 |     132 |   0.91 |
| 174 | Chap54     | BFSSpecsAndLemmas              |     119 |      13 |       0 |     106 |       0 |      - |
| 175 | Chap47     | ChainedHashTable               |     118 |       0 |       5 |     113 |       1 | 118.00 |
| 176 | Chap51     | BottomUpDPMtPer                |     118 |      20 |      85 |      13 |     233 |   0.51 |
| 177 | Chap56     | AllPairsResultStPerI64         |     115 |      15 |     100 |       0 |     192 |   0.60 |
| 178 | Chap47     | FlatHashTable                  |     114 |      18 |      24 |      72 |      43 |   2.65 |
| 179 | Chap51     | TopDownDPMtPer                 |     113 |      16 |      93 |       4 |     215 |   0.53 |
| 180 | Chap28     | MaxContigSubSumIterStEph       |     111 |      17 |      48 |      46 |      69 |   1.61 |
| 181 | Chap37     | BSTSetAVLMtEph                 |     110 |      36 |      74 |       0 |     362 |   0.30 |
| 182 | Chap37     | BSTSetRBMtEph                  |     110 |      36 |      74 |       0 |     362 |   0.30 |
| 183 | Chap37     | BSTSetSplayMtEph               |     110 |      36 |      74 |       0 |     366 |   0.30 |
| 184 | Chap37     | BSTSetBBAlphaMtEph             |     109 |      36 |      73 |       0 |     316 |   0.34 |
| 185 | Chap37     | BSTSetPlainMtEph               |     109 |      36 |      73 |       0 |     316 |   0.34 |
| 186 | Chap62     | StarContractionStEph           |     109 |       3 |     106 |       0 |     136 |   0.80 |
| 187 | Chap26     | ScanDCMtPer                    |     108 |      17 |      79 |      12 |     170 |   0.64 |
| 188 | Chap26     | ScanDCStPer                    |     107 |       9 |      86 |      12 |     150 |   0.71 |
| 189 | Chap53     | GraphSearchMtPer               |     106 |       0 |     106 |       0 |     147 |   0.72 |
| 190 | Chap56     | AllPairsResultStEphI64         |     103 |      15 |      88 |       0 |     186 |   0.55 |
| 191 | Chap26     | MergeSortStPer                 |     102 |      16 |      64 |      22 |     113 |   0.90 |
| 192 | Chap53     | GraphSearchStEph               |     101 |       0 |     101 |       0 |     150 |   0.67 |
| 193 | Chap53     | GraphSearchStPer               |     101 |       0 |     101 |       0 |     144 |   0.70 |
| 194 | standards  | view_standard                  |      99 |      57 |      42 |       0 |      32 |   3.09 |
| 195 | Chap05     | KleeneStPer                    |      95 |      17 |      11 |      67 |      39 |   2.44 |
| 196 | Chap59     | JohnsonMtEphI64                |      95 |       0 |      95 |       0 |     300 |   0.32 |
| 197 | Chap51     | TopDownDPStPer                 |      92 |      19 |      67 |       6 |     128 |   0.72 |
| 198 | Chap59     | JohnsonMtEphF64                |      92 |       0 |      92 |       0 |     295 |   0.31 |
| 199 | root       | Types                          |      92 |      48 |       4 |      40 |      16 |   5.75 |
| 200 | standards  | deep_view_standard             |      90 |      52 |      28 |      10 |      16 |   5.62 |
| 201 | vstdplus   | hash_set_with_view_plus        |      90 |      42 |      42 |       6 |      42 |   2.14 |
| 202 | Chap28     | MaxContigSubSumDivConMtEph     |      82 |       8 |      74 |       0 |     104 |   0.79 |
| 203 | standards  | mod_standard                   |      82 |      48 |      34 |       0 |      35 |   2.34 |
| 204 | Chap59     | JohnsonStEphI64                |      81 |       0 |      81 |       0 |     297 |   0.27 |
| 205 | standards  | iterators_standard             |      79 |      48 |      31 |       0 |      31 |   2.55 |
| 206 | Chap59     | JohnsonStEphF64                |      76 |       0 |      76 |       0 |     257 |   0.30 |
| 207 | Chap28     | MaxContigSubSumReducedMcsseStEph |      75 |       8 |      67 |       0 |      85 |   0.88 |
| 208 | Chap21     | Problem21_3                    |      74 |       0 |      74 |       0 |      74 |   1.00 |
| 209 | Chap28     | MaxContigSubSumOptStEph        |      74 |       0 |      30 |      44 |     121 |   0.61 |
| 210 | vstdplus   | hash_map_with_view_plus        |      74 |      39 |      35 |       0 |      64 |   1.16 |
| 211 | Chap06     | WeightedDirGraphStEphF64       |      73 |       0 |      73 |       0 |     146 |   0.50 |
| 212 | Chap21     | Exercise21_9                   |      72 |       3 |       0 |      69 |       0 |      - |
| 213 | Chap28     | MaxContigSubSumDivConOptMtEph  |      69 |       8 |      61 |       0 |      49 |   1.41 |
| 214 | Chap18     | ArraySeqSpecsAndLemmas         |      66 |      21 |       0 |      45 |       0 |      - |
| 215 | Chap19     | ArraySeqSpecsAndLemmas         |      66 |      21 |       0 |      45 |       0 |      - |
| 216 | Chap38     | BSTParaSpecsAndLemmas          |      66 |       3 |       0 |      63 |       0 |      - |
| 217 | Chap49     | MinEditDistMtEph               |      66 |      19 |      47 |       0 |     171 |   0.39 |
| 218 | Chap27     | ScanContractMtEph              |      64 |       0 |      64 |       0 |     134 |   0.48 |
| 219 | Chap50     | OptBinSearchTreeMtEph          |      64 |      15 |      49 |       0 |     280 |   0.23 |
| 220 | Chap66     | BoruvkaStEph                   |      63 |      13 |      50 |       0 |     338 |   0.19 |
| 221 | Chap27     | ScanContractStEph              |      60 |       0 |      60 |       0 |     160 |   0.38 |
| 222 | standards  | mut_standard                   |      56 |      12 |      44 |       0 |     101 |   0.55 |
| 223 | Chap27     | ReduceContractMtEph            |      55 |       0 |      55 |       0 |      65 |   0.85 |
| 224 | Chap56     | PathWeightUtilsStPer           |      55 |      51 |       4 |       0 |     166 |   0.33 |
| 225 | Chap02     | FibonacciHFScheduler           |      54 |       4 |       8 |      42 |      31 |   1.74 |
| 226 | Chap56     | PathWeightUtilsStEph           |      53 |      51 |       2 |       0 |     164 |   0.32 |
| 227 | Chap11     | FibonacciStEph                 |      52 |       9 |      11 |      32 |      43 |   1.21 |
| 228 | Chap49     | MinEditDistStEph               |      52 |      17 |      35 |       0 |      91 |   0.57 |
| 229 | Chap57     | DijkstraStEphU64               |      52 |       6 |      42 |       4 |     143 |   0.36 |
| 230 | Chap21     | Algorithm21_1                  |      51 |       4 |      17 |      30 |      90 |   0.57 |
| 231 | Chap27     | ReduceContractStEph            |      51 |       0 |      51 |       0 |      79 |   0.65 |
| 232 | Chap64     | TSPApproxStEph                 |      51 |       3 |      48 |       0 |     226 |   0.23 |
| 233 | Chap56     | AllPairsResultStPerF64         |      49 |      12 |      37 |       0 |     197 |   0.25 |
| 234 | Chap56     | SSSPResultStEphI64             |      49 |       7 |      42 |       0 |     125 |   0.39 |
| 235 | Chap62     | StarPartitionStEph             |      49 |      13 |      36 |       0 |     128 |   0.38 |
| 236 | Chap57     | DijkstraStEphF64               |      48 |       6 |      36 |       6 |     153 |   0.31 |
| 237 | Chap49     | MinEditDistMtPer               |      47 |      19 |      28 |       0 |     149 |   0.32 |
| 238 | Chap49     | SubsetSumMtEph                 |      47 |      20 |      27 |       0 |     144 |   0.33 |
| 239 | Chap56     | AllPairsResultStEphF64         |      47 |      12 |      35 |       0 |     195 |   0.24 |
| 240 | Chap56     | SSSPResultStPerI64             |      47 |       7 |      40 |       0 |     120 |   0.39 |
| 241 | Chap56     | SSSPResultStPerF64             |      46 |      10 |      36 |       0 |     109 |   0.42 |
| 242 | standards  | spec_wf_standard               |      46 |      12 |      34 |       0 |      32 |   1.44 |
| 243 | Chap50     | OptBinSearchTreeStEph          |      45 |       6 |      39 |       0 |     140 |   0.32 |
| 244 | Chap56     | SSSPResultStEphF64             |      43 |       7 |      36 |       0 |     102 |   0.42 |
| 245 | standards  | spec_naming_convention         |      43 |      20 |      23 |       0 |      52 |   0.83 |
| 246 | Chap21     | Problem21_4                    |      42 |       0 |      42 |       0 |     100 |   0.42 |
| 247 | Chap26     | DivConReduceStPer              |      42 |      15 |      27 |       0 |      67 |   0.63 |
| 248 | Chap50     | OptBinSearchTreeMtPer          |      42 |      11 |      31 |       0 |     201 |   0.21 |
| 249 | Chap21     | Algorithm21_6                  |      41 |       0 |      22 |      19 |      78 |   0.53 |
| 250 | arithmetic | power2_plus                    |      41 |       0 |       0 |      41 |       0 |      - |
| 251 | Chap49     | SubsetSumMtPer                 |      40 |      20 |      20 |       0 |     131 |   0.31 |
| 252 | Chap21     | Algorithm21_2                  |      39 |       0 |      39 |       0 |      58 |   0.67 |
| 253 | Chap21     | Exercise21_5                   |      39 |       0 |      14 |      25 |      32 |   1.22 |
| 254 | Chap49     | MinEditDistStPer               |      39 |      17 |      22 |       0 |      83 |   0.47 |
| 255 | Chap58     | BellmanFordStEphI64            |      39 |       0 |      39 |       0 |     191 |   0.20 |
| 256 | vstdplus   | checked_nat                    |      39 |      17 |       4 |      18 |       4 |   9.75 |
| 257 | Chap03     | InsertionSortStEph             |      37 |       9 |      28 |       0 |      49 |   0.76 |
| 258 | standards  | using_closures_standard        |      36 |      12 |      24 |       0 |      69 |   0.52 |
| 259 | standards  | iterative_vs_recursive_standard |      35 |       6 |      22 |       7 |      39 |   0.90 |
| 260 | standards  | rwlock_tsm_standard            |      34 |      14 |      20 |       0 |      62 |   0.55 |
| 261 | Chap50     | OptBinSearchTreeStPer          |      33 |       6 |      27 |       0 |     129 |   0.26 |
| 262 | Chap57     | StackStEph                     |      33 |       6 |      27 |       0 |      24 |   1.38 |
| 263 | standards  | toplevel_coarse_rwlocks_for_mt_modules |      33 |      11 |      22 |       0 |      48 |   0.69 |
| 264 | vstdplus   | checked_int                    |      33 |      17 |       5 |      11 |       5 |   6.60 |
| 265 | Chap58     | BellmanFordStEphF64            |      31 |       0 |      31 |       0 |     181 |   0.17 |
| 266 | Chap21     | Exercise21_7                   |      30 |       5 |      25 |       0 |      52 |   0.58 |
| 267 | Chap51     | SeqSpecsAndLemmas              |      30 |      18 |       0 |      12 |       0 |      - |
| 268 | Chap49     | SubsetSumStEph                 |      29 |      14 |      15 |       0 |      81 |   0.36 |
| 269 | Chap21     | Algorithm21_5                  |      28 |       0 |      28 |       0 |      25 |   1.12 |
| 270 | Chap63     | ConnectivityMtEph              |      28 |       3 |      25 |       0 |     115 |   0.24 |
| 271 | Chap63     | ConnectivityStEph              |      28 |       3 |      25 |       0 |     113 |   0.25 |
| 272 | standards  | capacity_bounds_standard       |      27 |       4 |      23 |       0 |      69 |   0.39 |
| 273 | Chap49     | SubsetSumStPer                 |      26 |      14 |      12 |       0 |      78 |   0.33 |
| 274 | Chap28     | MaxContigSubSumOptMtEph        |      24 |       0 |      24 |       0 |     106 |   0.23 |
| 275 | Chap28     | MaxContigSubSumBruteStEph      |      19 |       8 |      11 |       0 |      75 |   0.25 |
| 276 | Chap02     | HFSchedulerMtEph               |      18 |       0 |      18 |       0 |      65 |   0.28 |
| 277 | Chap28     | MaxContigSubSumReducedStEph    |      18 |       8 |      10 |       0 |      74 |   0.24 |
| 278 | Chap61     | EdgeContractionStEph           |      17 |       3 |      14 |       0 |      85 |   0.20 |
| 279 | Chap45     | HeapsortExample                |      16 |      12 |       4 |       0 |      61 |   0.26 |
| 280 | Chap61     | EdgeContractionMtEph           |      16 |       3 |      13 |       0 |     132 |   0.12 |
| 281 | Chap64     | SpanTreeMtEph                  |      16 |       3 |      13 |       0 |     130 |   0.12 |
| 282 | Chap64     | SpanTreeStEph                  |      16 |       3 |      13 |       0 |     126 |   0.13 |
| 283 | standards  | arc_usage_standard             |      16 |       9 |       7 |       0 |      42 |   0.38 |
| 284 | vstdplus   | clone_plus                     |      16 |       0 |      16 |       0 |      24 |   0.67 |
| 285 | vstdplus   | strings                        |      16 |      11 |       5 |       0 |      10 |   1.60 |
| 286 | Chap61     | VertexMatchingStEph            |      15 |       3 |      12 |       0 |     105 |   0.14 |
| 287 | Chap61     | VertexMatchingMtEph            |      14 |       3 |      11 |       0 |     153 |   0.09 |
| 288 | root       | ParaPairs                      |      14 |       0 |      14 |       0 |      20 |   0.70 |
| 289 | vstdplus   | hashed_checked_u32             |      13 |       5 |       0 |       8 |       6 |   2.17 |
| 290 | standards  | hfscheduler_standard           |      12 |       3 |       9 |       0 |     103 |   0.12 |
| 291 | vstdplus   | pervasives_plus                |      12 |       3 |       9 |       0 |       4 |   3.00 |
| 292 | Chap11     | FibonacciMtEphRecomputes       |      11 |       0 |      11 |       0 |      87 |   0.13 |
| 293 | Chap11     | FibonacciMtPerTSM              |      11 |       0 |      11 |       0 |      85 |   0.13 |
| 294 | Chap21     | Problem21_1                    |      11 |       0 |      11 |       0 |      45 |   0.24 |
